id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;feriado
564836.0;2023-12-01;sexta-feira;22:40:00;SP;116.0;344;MIRACATU;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;"Aclive;Reta                   ";Não;2;0;1;0;1;0;1;2;-24,03100913;-47,17891043;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
564860.0;2023-12-02;sábado;04:00:00;SP;116.0;114;TAUBATE;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,04654177;-45,59018006;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
564863.0;2023-12-02;sábado;01:58:00;SP;153.0;209,8;GUAIMBE;Transitar na contramão;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;0;2;1;0;3;-21,90801161;-49,91389275;SPRF-SP;DEL07-SP;UOP02-DEL07-SP;false
564994.0;2023-08-20;domingo;18:15:00;SP;153.0;50;SAO JOSE DO RIO PRETO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;2;0;0;1;1;0;1;2;-20,70901101;-49,33909429;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
565056.0;2023-12-02;sábado;22:15:00;SP;116.0;150;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-23,21335525;-45,8930588;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
565120.0;2023-12-03;domingo;06:00:00;SP;116.0;362;MIRACATU;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;1;0;0;1;0;0;1;1;-24,1220177;-47,27047772;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
565316.0;2023-12-04;segunda-feira;01:30:00;SP;116.0;310,1;SAO LOURENCO DA SERRA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;4;1;1;1;1;0;2;2;-23,8717102;-46,96137189;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
565322.0;2023-12-04;segunda-feira;04:35:00;SP;116.0;75,1;APARECIDA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;4;1;2;0;1;0;2;4;-22,87521876;-45,26277018;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
565504.0;2023-12-04;segunda-feira;15:00:00;SP;116.0;142;SAO JOSE DOS CAMPOS;Demais falhas mecânicas ou elétricas;Derramamento de carga;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;1;0;0;0;0;0;1;-23,17426078;-45,82940111;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
565555.0;2023-12-05;terça-feira;02:00:00;SP;116.0;551;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;Não;1;0;1;0;0;0;1;1;-24,96100521;-48,47172494;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
565583.0;2023-12-05;terça-feira;05:50:00;SP;116.0;469;JACUPIRANGA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-24,65247192;-47,95005601;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
565638.0;2023-12-05;terça-feira;11:38:00;SP;116.0;100,9;PINDAMONHANGABA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-22,986552;-45,47276;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
565726.0;2023-12-05;terça-feira;17:35:00;SP;116.0;512;CAJATI;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive                 ";Não;1;0;1;0;0;0;1;1;-24,84304306;-48,22027915;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
565764.0;2023-12-05;terça-feira;23:25:00;SP;116.0;486;CAJATI;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;5;0;2;1;2;0;3;4;-24,7217453;-48,08178493;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
565798.0;2023-12-06;quarta-feira;06:45:00;SP;116.0;64;GUARATINGUETA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;4;0;2;1;1;0;3;3;-22,81942006;-45,18421298;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
565804.0;2023-12-06;quarta-feira;03:00:00;SP;116.0;347;MIRACATU;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;1;0;0;1;1;-24,04699491;-47,19706111;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
565824.0;2023-12-06;quarta-feira;07:40:00;SP;116.0;430;REGISTRO;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;0;1;1;1;0;2;2;-24,40730885;-47,7459871;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
565898.0;2023-12-06;quarta-feira;16:25:00;SP;381.0;4;VARGEM;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;"Reta;Aclive                   ";Não;1;0;0;0;1;0;0;1;-22,8826217;-46,40779515;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
565908.0;2023-12-06;quarta-feira;17:05:00;SP;116.0;113,2;TAUBATE;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-23,0440828;-45,58041405;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
565936.0;2023-12-06;quarta-feira;18:40:00;SP;116.0;545;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-24,95016699;-48,42400302;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
565991.0;2023-12-07;quinta-feira;04:15:00;SP;116.0;561;BARRA DO TURVO;Problema com o freio;Incêndio;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-25,02045097;-48,51586004;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
565994.0;2023-12-07;quinta-feira;04:30:00;SP;116.0;94;PINDAMONHANGABA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Múltipla;Reta;Não;3;0;1;1;1;0;2;2;-22,96083987;-45,42156507;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
566037.0;2023-12-07;quinta-feira;09:20:00;SP;116.0;293,2;ITAPECERICA DA SERRA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-23,75393807;-46,90168863;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
566060.0;2023-12-07;quinta-feira;11:40:00;SP;116.0;78,3;ROSEIRA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-22,88893407;-45,28690695;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
566063.0;2023-12-07;quinta-feira;12:00:00;SP;116.0;219;GUARULHOS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,46143954;-46,48885316;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
566068.0;2023-12-07;quinta-feira;11:30:00;SP;116.0;281;EMBU DAS ARTES;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Aclive;Não;2;0;0;1;1;0;1;2;-23,67784787;-46,85769227;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
566154.0;2023-12-07;quinta-feira;12:35:00;SP;153.0;148,1;PROMISSAO;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-21,39944496;-49,78902362;SPRF-SP;DEL07-SP;UOP01-DEL07-SP;false
566203.0;2023-11-05;domingo;12:28:00;SP;116.0;197;ARUJA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Não;2;0;1;0;1;0;1;2;-23,39721625;-46,29284287;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
566217.0;2023-12-07;quinta-feira;23:10:00;SP;116.0;140,4;SAO JOSE DOS CAMPOS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-23,16577714;-45,81246193;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
566308.0;2023-12-08;sexta-feira;10:20:00;SP;116.0;212,8;GUARULHOS;Estacionar ou parar em local proibido;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,43995619;-46,43848021;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
566309.0;2023-12-08;sexta-feira;07:15:00;SP;116.0;74,3;APARECIDA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;2;0;2;0;2;2;-22,87353809;-45,25320023;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
566327.0;2023-12-08;sexta-feira;13:00:00;SP;116.0;229;SAO PAULO;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,51291902;-46,57604698;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
566428.0;2023-12-08;sexta-feira;20:15:00;SP;116.0;218;GUARULHOS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-23,457972;-46,479927;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
566770.0;2023-12-10;domingo;07:00:00;SP;116.0;504;CAJATI;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;"Curva;Declive                 ";Não;1;0;1;0;0;0;1;1;-24,78266496;-48,20865858;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
566888.0;2023-12-10;domingo;19:00:00;SP;116.0;504;CAJATI;Carga excessiva e/ou mal acondicionada;Derramamento de carga;Sem Vítimas;Anoitecer;Decrescente;Garoa/Chuvisco;Simples;Reta;Não;1;0;0;0;1;0;0;1;-24,78266496;-48,20865858;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
566893.0;2023-12-10;domingo;18:39:00;SP;116.0;362;MIRACATU;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Curva;Declive                 ";Não;1;0;0;1;0;0;1;1;-24,1220177;-47,27047772;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
566985.0;2023-12-11;segunda-feira;02:55:00;SP;116.0;440,5;REGISTRO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-24,46159507;-47,81713991;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
567029.0;2023-12-11;segunda-feira;06:00:00;SP;116.0;340;JUQUITIBA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;"Curva;Declive                 ";Não;1;0;0;1;0;0;1;1;-24,00328505;-47,15633198;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
567063.0;2023-12-11;segunda-feira;11:00:00;SP;116.0;221;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;4;0;0;0;4;0;0;4;-23,46802395;-46,50704901;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
567143.0;2023-12-11;segunda-feira;17:00:00;SP;116.0;340;MIRACATU;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;2;0;0;1;1;0;1;1;-24,00328505;-47,15633198;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
567201.0;2023-10-16;segunda-feira;11:45:00;SP;116.0;229;SAO PAULO;Demais falhas mecânicas ou elétricas;Incêndio;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,51291902;-46,57604698;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
567223.0;2023-12-12;terça-feira;06:30:00;SP;116.0;288;ITAPECERICA DA SERRA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;3;0;0;0;3;2;-23,719254;-46,883144;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
567268.0;2023-12-12;terça-feira;10:15:00;SP;116.0;204;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;0;0;3;0;0;2;-23,41236123;-46,35692496;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
567281.0;2023-12-12;terça-feira;10:30:00;SP;116.0;212,2;GUARULHOS;Mal súbito do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive                  ";Não;2;0;1;0;0;1;1;2;-23,43608315;-46,42805094;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
567292.0;2023-12-12;terça-feira;10:00:00;SP;153.0;309;SAO PEDRO DO TURVO;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-22,659222;-49,88955916;SPRF-SP;DEL07-SP;UOP03-DEL07-SP;false
567310.0;2023-12-12;terça-feira;13:45:00;SP;116.0;220,5;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;0;1;2;0;1;2;-23,46472809;-46,49793962;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
567334.0;2023-12-12;terça-feira;16:30:00;SP;116.0;406;MIRACATU;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-24,3250391;-47,55598398;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
567378.0;2023-12-12;terça-feira;19:00:00;SP;116.0;435;REGISTRO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-24,42030004;-47,77032299;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
567427.0;2023-12-13;quarta-feira;02:30:00;SP;116.0;42;CACHOEIRA PAULISTA;Condutor Dormindo;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-22,69182132;-45,02240378;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
567498.0;2023-12-13;quarta-feira;13:38:00;SP;116.0;284;ITAPECERICA DA SERRA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;Sim;2;0;2;0;0;0;2;1;-23,69998;-46,867767;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
567500.0;2023-12-13;quarta-feira;14:05:00;SP;116.0;155;SAO JOSE DOS CAMPOS;Ingestão de álcool pelo condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Em Obras;Não;2;0;1;0;1;0;1;2;-23,24524337;-45,92772774;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
567504.0;2023-12-13;quarta-feira;14:48:00;SP;116.0;350;MIRACATU;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-24,05853299;-47,21739301;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
